Time;Corrente
0.523;-46.11880348
0.523033333;-46.0930957
0.523066667;-46.05859386
0.5231;-46.01553262
0.523133333;-45.96726924
0.523166667;-45.91195834
0.5232;-45.84885877
0.523233333;-45.77995695
0.523266667;-45.70290768
0.5233;-45.61938234
0.523333333;-45.52430956
0.523366667;-45.40420715
0.5234;-45.28672139
0.523433333;-45.15407063
0.523466667;-45.01791971
0.5235;-44.87653597
0.523533333;-44.72635679
0.523566667;-44.56773654
0.5236;-44.40124351
0.523633333;-44.22980614
0.523666667;-44.05205208
0.5237;-43.86833881
0.523733333;-43.67578867
0.523766667;-43.47587404
0.5238;-43.26645826
0.523833333;-43.04803574
0.523866667;-42.82446987
0.5239;-42.59075895
0.523933333;-42.3468384
0.523966667;-42.09566293
0.524;-41.83850136
0.524033333;-41.57503672
0.524066667;-41.30480452
0.5241;-41.02779373
0.524133333;-40.74638095
0.524166667;-40.45919055
0.5242;-40.16535065
0.524233333;-39.86514787
0.524266667;-39.55761794
0.5243;-39.24329904
0.524333333;-38.92443675
0.524366667;-38.60701907
0.5244;-38.26768328
0.524433333;-37.93578088
0.524466667;-37.58882748
0.5245;-37.22888806
0.524533333;-36.86539048
0.524566667;-36.49891975
0.5246;-36.1276775
0.524633333;-35.75123882
0.524666667;-35.37196056
0.5247;-34.98783553
0.524733333;-34.59828542
0.524766667;-34.20516023
0.5248;-33.8078501
0.524833333;-33.4045238
0.524866667;-32.99173456
0.5249;-32.57812732
0.524933333;-32.1624973
0.524966667;-31.74895159
0.525;-31.32716059
0.525033333;-30.87216083
0.525066667;-30.43989248
0.5251;-30.01256096
0.525133333;-29.5722429
0.525166667;-29.11163271
0.5252;-28.64456372
0.525233333;-28.18184011
0.525266667;-27.71871571
0.5253;-27.25521076
0.525333333;-26.78982998
0.525366667;-26.31726398
0.5254;-25.841837
0.525433333;-25.36412349
0.525466667;-24.8855968
0.5255;-24.40540563
0.525533333;-23.92274589
0.525566667;-23.43633311
0.5256;-22.94714644
0.525633333;-22.45729708
0.525666667;-21.96409609
0.5257;-21.46992149
0.525733333;-20.97966786
0.525766667;-20.49183984
0.5258;-19.98466852
0.525833333;-19.48474644
0.525866667;-18.98055982
0.5259;-18.47198059
0.525933333;-17.96258155
0.525966667;-17.45688143
0.526;-16.9544954
0.526033333;-16.447695
0.526066667;-15.93933099
0.5261;-15.43074769
0.526133333;-14.92196272
0.526166667;-14.41221928
0.5262;-13.90176436
0.526233333;-13.39203212
0.526266667;-12.88293081
0.5263;-12.37400556
0.526333333;-11.86546881
0.526366667;-11.35679687
0.5264;-10.84949474
0.526433333;-10.34450654
0.526466667;-9.841913412
0.5265;-9.340498564
0.526533333;-8.831557894
0.526566667;-8.32882138
0.5266;-7.830404314
0.526633333;-7.331594417
0.526666667;-6.833414765
0.5267;-6.337059996
0.526733333;-5.843436127
0.526766667;-5.352501792
0.5268;-4.863719985
0.526833333;-4.37743606
0.526866667;-3.893855722
0.5269;-3.413581033
0.526933333;-2.936273978
0.526966667;-2.461377939
0.527;-1.989281653
0.527033333;-1.520883176
0.527066667;-1.056653548
0.5271;-0.596470404
0.527133333;-0.140321971
0.527166667;0.311448056
0.5272;0.757924525
0.527233333;1.198802687
0.527266667;1.633743323
0.5273;2.060052877
0.527333333;2.477125628
0.527366667;2.892127442
0.5274;3.305493858
0.527433333;3.717224426
0.527466667;4.127297794
0.5275;4.535242577
0.527533333;4.940290534
0.527566667;5.342161829
0.5276;5.741940677
0.527633333;6.140296551
0.527666667;6.535662689
0.5277;6.927405088
0.527733333;7.316099426
0.527766667;7.702601323
0.5278;8.087409474
0.527833333;8.468723514
0.527866667;8.846187735
0.5279;9.21990207
0.527933333;9.590139886
0.527966667;9.956484645
0.528;10.31932909
0.528033333;10.67843755
0.528066667;11.03342233
0.5281;11.38586364
0.528133333;11.73385147
0.528166667;12.07576813
0.5282;12.41450493
0.528233333;12.75057242
0.528266667;13.08444786
0.5283;13.41206833
0.528333333;13.73330098
0.528366667;14.04865015
0.5284;14.35916283
0.528433333;14.66510465
0.528466667;14.96747142
0.5285;15.26043977
0.528533333;15.5384832
0.528566667;15.8187349
0.5286;16.09250129
0.528633333;16.36654903
0.528666667;16.63905397
0.5287;16.90847132
0.528733333;17.17478356
0.528766667;17.4375148
0.5288;17.69731583
0.528833333;17.95410271
0.528866667;18.20785266
0.5289;18.45900167
0.528933333;18.70702608
0.528966667;18.95188142
0.529;19.19370506
0.529033333;19.4314497
0.529066667;19.66646
0.5291;19.89601687
0.529133333;20.12224567
0.529166667;20.34334279
0.5292;20.57517878
0.529233333;20.79304863
0.529266667;21.00122008
0.5293;21.21357968
0.529333333;21.42228667
0.529366667;21.62664773
0.5294;21.8265475
0.529433333;22.02213734
0.529466667;22.21333622
0.5295;22.40072019
0.529533333;22.58403519
0.529566667;22.76242585
0.5296;22.93544074
0.529633333;23.10087023
0.529666667;23.25828953
0.5297;23.4139195
0.529733333;23.56633791
0.529766667;23.71820027
0.5298;23.8680619
0.529833333;24.01565087
0.529866667;24.16104861
0.5299;24.30429367
0.529933333;24.44597986
0.529966667;24.58573525
0.53;24.72345714
0.530033333;24.85893135
0.530066667;24.99229011
0.5301;25.12336629
0.530133333;25.25224251
0.530166667;25.37885606
0.5302;25.50321243
0.530233333;25.62548518
0.530266667;25.7448562
0.5303;25.86164125
0.530333333;25.9764515
0.530366667;26.08983681
0.5304;26.19979679
0.530433333;26.30767668
0.530466667;26.41277879
0.5305;26.51511492
0.530533333;26.61594152
0.530566667;26.71451789
0.5306;26.81044531
0.530633333;26.90339979
0.530666667;26.99350901
0.5307;27.08099225
0.530733333;27.16654576
0.530766667;27.24974002
0.5308;27.33014012
0.530833333;27.40755305
0.530866667;27.4824846
0.5309;27.55508645
0.530933333;27.6250911
0.530966667;27.69284866
0.531;27.75800419
0.531033333;27.81726753
0.531066667;27.88527781
0.5311;27.94168274
0.531133333;27.99232533
0.531166667;28.04462107
0.5312;28.10457406
0.531233333;28.15345188
0.531266667;28.19760626
0.5313;28.2405618
0.531333333;28.2829908
0.531366667;28.32399141
0.5314;28.36147496
0.531433333;28.39609785
0.531466667;28.42814442
0.5315;28.45846439
0.531533333;28.48688629
0.531566667;28.51264092
0.5316;28.53588343
0.531633333;28.55711407
0.531666667;28.57580981
0.5317;28.59123757
0.531733333;28.6032601
0.531766667;28.61417364
0.5318;28.6198997
0.531833333;28.62505273
0.531866667;28.62926549
0.5319;28.6314628
0.531933333;28.62988443
0.531966667;28.62502513
0.532;28.61793553
0.532033333;28.60917845
0.532066667;28.59697685
0.5321;28.58000683
0.532133333;28.56720434
0.532166667;28.54696129
0.5322;28.52004503
0.532233333;28.49102322
0.532266667;28.47082342
0.5323;28.44013367
0.532333333;28.40561329
0.532366667;28.36845481
0.5324;28.32932334
0.532433333;28.28894682
0.532466667;28.24613078
0.5325;28.19915843
0.532533333;28.14893224
0.532566667;28.09677417
0.5326;28.04164942
0.532633333;27.98342317
0.532666667;27.9224208
0.5327;27.85888816
0.532733333;27.79312092
0.532766667;27.7253344
0.5328;27.65471951
0.532833333;27.58141295
0.532866667;27.50525151
0.5329;27.42624595
0.532933333;27.34417449
0.532966667;27.25838071
0.533;27.16883134
0.533033333;27.07527119
0.533066667;26.97736707
0.5331;26.87559678
0.533133333;26.77168404
0.533166667;26.66820603
0.5332;26.55907344
0.533233333;26.43455819
0.533266667;26.31972977
0.5333;26.20640412
0.533333333;26.08611261
0.533366667;25.96213484
0.5334;25.83256787
0.533433333;25.69871428
0.533466667;25.56154666
0.5335;25.42106003
0.533533333;25.27830741
0.533566667;25.13240471
0.5336;24.98307367
0.533633333;24.83056818
0.533666667;24.67457209
0.5337;24.51452771
0.533733333;24.35096205
0.533766667;24.18549494
0.5338;24.01770259
0.533833333;23.846712
0.533866667;23.66779674
0.5339;23.48119028
0.533933333;23.30966704
0.533966667;23.12313754
0.534;22.92534185
0.534033333;22.71589792
0.534066667;22.4999447
0.5341;22.27790914
0.534133333;22.04995941
0.534166667;21.81459748
0.5342;21.57207248
0.534233333;21.3230398
0.534266667;21.06485597
0.5343;20.81252099
0.534333333;20.54553011
0.534366667;20.27280877
0.5344;19.99430098
0.534433333;19.71008005
0.534466667;19.4210466
0.5345;19.12668518
0.534533333;18.82686635
0.534566667;18.52157172
0.5346;18.21086804
0.534633333;17.89477001
0.534666667;17.57330125
0.5347;17.24619529
0.534733333;16.9136157
0.534766667;16.57680952
0.5348;16.23533611
0.534833333;15.88826189
0.534866667;15.53533351
0.5349;15.16992042
0.534933333;14.79799481
0.534966667;14.41095187
0.535;14.01207635
0.535033333;13.60581678
0.535066667;13.19141977
0.5351;12.76879505
0.535133333;12.33899044
0.535166667;11.90001196
0.5352;11.45427261
0.535233333;11.00325202
0.535266667;10.53893134
0.5353;10.07386677
0.535333333;9.601499926
0.535366667;9.123321702
0.5354;8.639147797
0.535433333;8.148847882
0.535466667;7.652135078
0.5355;7.150013629
0.535533333;6.641833357
0.535566667;6.128072682
0.5356;5.610714662
0.535633333;5.088497489
0.535666667;4.561499811
0.5357;4.034996876
0.535733333;3.500948111
0.535766667;2.961608401
0.5358;2.419263251
0.535833333;1.871985696
0.535866667;1.308004768
0.5359;0.734419602
0.535933333;0.150927621
0.535966667;-0.441014835
0.536;-1.039722192
0.536033333;-1.644318692
0.536066667;-2.255159483
0.5361;-2.871743294
0.536133333;-3.493144033
0.536166667;-4.118943123
0.5362;-4.749280271
0.536233333;-5.378444167
0.536266667;-6.015097741
0.5363;-6.65346034
0.536333333;-7.291490741
0.536366667;-7.929355296
0.5364;-8.567640118
0.536433333;-9.208882912
0.536466667;-9.85187692
0.5365;-10.49753518
0.536533333;-11.14409108
0.536566667;-11.78937744
0.5366;-12.43304587
0.536633333;-13.07605418
0.536666667;-13.72000036
0.5367;-14.35686653
0.536733333;-14.9987863
0.536766667;-15.66326012
0.5368;-16.2734991
0.536833333;-16.90946387
0.536866667;-17.53525365
0.5369;-18.15797929
0.536933333;-18.76818408
0.536966667;-19.38771181
0.537;-20.00214335
0.537033333;-20.61258543
0.537066667;-21.21886234
0.5371;-21.82274004
0.537133333;-22.42603942
0.537166667;-23.02333342
0.5372;-23.61762058
0.537233333;-24.2065078
0.537266667;-24.78802133
0.5373;-25.36369316
0.537333333;-25.93417707
0.537366667;-26.51376195
0.5374;-27.05574266
0.537433333;-27.61165115
0.537466667;-28.1612505
0.5375;-28.6957386
0.537533333;-29.2219533
0.537566667;-29.74241362
0.5376;-30.25777452
0.537633333;-30.77047647
0.537666667;-31.27975656
0.5377;-31.78463422
0.537733333;-32.27858437
0.537766667;-32.76047383
0.5378;-33.2348636
0.537833333;-33.70537965
0.537866667;-34.16311617
0.5379;-34.60640594
0.537933333;-35.04371207
0.537966667;-35.47590285
0.538;-35.90499965
0.538033333;-36.32693004
0.538066667;-36.74177044
0.5381;-37.14930017
0.538133333;-37.5478218
0.538166667;-37.93243543
0.5382;-38.30678554
0.538233333;-38.67274811
0.538266667;-39.03057411
0.5383;-39.38327021
0.538333333;-39.72880468
0.538366667;-40.06871998
0.5384;-40.39583749
0.538433333;-40.71633203
0.538466667;-41.03378496
0.5385;-41.33313788
0.538533333;-41.62750908
0.538566667;-41.90641337
0.5386;-42.17422778
0.538633333;-42.43402965
0.538666667;-42.68565421
0.5387;-42.92946171
0.538733333;-43.16485576
0.538766667;-43.39126257
0.5388;-43.6115689
0.538833333;-43.82375986
0.538866667;-44.02737687
0.5389;-44.22244257
0.538933333;-44.40603135
0.538966667;-44.58247802
0.539;-44.76084557
0.539033333;-44.9064133
0.539066667;-45.05674645
0.5391;-45.20607929
0.539133333;-45.32868546
0.539166667;-45.43221736
0.5392;-45.54155754
0.539233333;-45.65745531
0.539266667;-45.73263321
0.5393;-45.80956619
0.539333333;-45.88128202
0.539366667;-45.94682992
0.5394;-46.00465467
0.539433333;-46.05130081
0.539466667;-46.08534779
0.5395;-46.11471153
0.539533333;-46.13809713
0.539566667;-46.14428896
0.5396;-46.14618313
0.539633333;-46.13649951
0.539666667;-46.11880348
0.5397;-46.0930957
0.539733333;-46.05859386
0.539766667;-46.01553262
0.5398;-45.96726924
0.539833333;-45.91195834
0.539866667;-45.84885877
0.5399;-45.77995695
0.539933333;-45.70290768
0.539966667;-45.61938234
0.54;-45.52430956
0.540033333;-45.40420715
0.540066667;-45.28672139
0.5401;-45.15407063
0.540133333;-45.01791971
0.540166667;-44.87653597
0.5402;-44.72635679
0.540233333;-44.56773654
0.540266667;-44.40124351
0.5403;-44.22980614
0.540333333;-44.05205208
0.540366667;-43.86833881
0.5404;-43.67578867
0.540433333;-43.47587404
0.540466667;-43.26645826
0.5405;-43.04803574
0.540533333;-42.82446987
0.540566667;-42.59075895
0.5406;-42.3468384
0.540633333;-42.09566293
0.540666667;-41.83850136
0.5407;-41.57503672
0.540733333;-41.30480452
0.540766667;-41.02779373
0.5408;-40.74638095
0.540833333;-40.45919055
0.540866667;-40.16535065
0.5409;-39.86514787
0.540933333;-39.55761794
0.540966667;-39.24329904
0.541;-38.92443675
0.541033333;-38.60701907
0.541066667;-38.26768328
0.5411;-37.93578088
0.541133333;-37.58882748
0.541166667;-37.22888806
0.5412;-36.86539048
0.541233333;-36.49891975
0.541266667;-36.1276775
0.5413;-35.75123882
0.541333333;-35.37196056
0.541366667;-34.98783553
0.5414;-34.59828542
0.541433333;-34.20516023
0.541466667;-33.8078501
0.5415;-33.4045238
0.541533333;-32.99173456
0.541566667;-32.57812732
0.5416;-32.1624973
0.541633333;-31.74895159
0.541666667;-31.32716059
0.5417;-30.87216083
0.541733333;-30.43989248
0.541766667;-30.01256096
0.5418;-29.5722429
0.541833333;-29.11163271
0.541866667;-28.64456372
0.5419;-28.18184011
0.541933333;-27.71871571
0.541966667;-27.25521076
0.542;-26.78982998
0.542033333;-26.31726398
0.542066667;-25.841837
0.5421;-25.36412349
0.542133333;-24.8855968
0.542166667;-24.40540563
0.5422;-23.92274589
0.542233333;-23.43633311
0.542266667;-22.94714644
0.5423;-22.45729708
0.542333333;-21.96409609
0.542366667;-21.46992149
0.5424;-20.97966786
0.542433333;-20.49183984
0.542466667;-19.98466852
0.5425;-19.48474644
0.542533333;-18.98055982
0.542566667;-18.47198059
0.5426;-17.96258155
0.542633333;-17.45688143
0.542666667;-16.9544954
0.5427;-16.447695
0.542733333;-15.93933099
0.542766667;-15.43074769
0.5428;-14.92196272
0.542833333;-14.41221928
0.542866667;-13.90176436
0.5429;-13.39203212
0.542933333;-12.88293081
0.542966667;-12.37400556
0.543;-11.86546881
0.543033333;-11.35679687
0.543066667;-10.84949474
0.5431;-10.34450654
0.543133333;-9.841913412
0.543166667;-9.340498564
0.5432;-8.831557894
0.543233333;-8.32882138
0.543266667;-7.830404314
0.5433;-7.331594417
0.543333333;-6.833414765
0.543366667;-6.337059996
0.5434;-5.843436127
0.543433333;-5.352501792
0.543466667;-4.863719985
0.5435;-4.37743606
0.543533333;-3.893855722
0.543566667;-3.413581033
0.5436;-2.936273978
0.543633333;-2.461377939
0.543666667;-1.989281653
0.5437;-1.520883176
0.543733333;-1.056653548
0.543766667;-0.596470404
0.5438;-0.140321971
0.543833333;0.311448056
0.543866667;0.757924525
0.5439;1.198802687
0.543933333;1.633743323
0.543966667;2.060052877
0.544;2.477125628
0.544033333;2.892127442
0.544066667;3.305493858
0.5441;3.717224426
0.544133333;4.127297794
0.544166667;4.535242577
0.5442;4.940290534
0.544233333;5.342161829
0.544266667;5.741940677
0.5443;6.140296551
0.544333333;6.535662689
0.544366667;6.927405088
0.5444;7.316099426
0.544433333;7.702601323
0.544466667;8.087409474
0.5445;8.468723514
0.544533333;8.846187735
0.544566667;9.21990207
0.5446;9.590139886
0.544633333;9.956484645
0.544666667;10.31932909
0.5447;10.67843755
0.544733333;11.03342233
0.544766667;11.38586364
0.5448;11.73385147
0.544833333;12.07576813
0.544866667;12.41450493
0.5449;12.75057242
0.544933333;13.08444786
0.544966667;13.41206833
0.545;13.73330098
0.545033333;14.04865015
0.545066667;14.35916283
0.5451;14.66510465
0.545133333;14.96747142
0.545166667;15.26043977
0.5452;15.5384832
0.545233333;15.8187349
0.545266667;16.09250129
0.5453;16.36654903
0.545333333;16.63905397
0.545366667;16.90847132
0.5454;17.17478356
0.545433333;17.4375148
0.545466667;17.69731583
0.5455;17.95410271
0.545533333;18.20785266
0.545566667;18.45900167
0.5456;18.70702608
0.545633333;18.95188142
0.545666667;19.19370506
0.5457;19.4314497
0.545733333;19.66646
0.545766667;19.89601687
0.5458;20.12224567
0.545833333;20.34334279
0.545866667;20.57517878
0.5459;20.79304863
0.545933333;21.00122008
0.545966667;21.21357968
0.546;21.42228667
0.546033333;21.62664773
0.546066667;21.8265475
0.5461;22.02213734
0.546133333;22.21333622
0.546166667;22.40072019
0.5462;22.58403519
0.546233333;22.76242585
0.546266667;22.93544074
0.5463;23.10087023
0.546333333;23.25828953
0.546366667;23.4139195
0.5464;23.56633791
0.546433333;23.71820027
0.546466667;23.8680619
0.5465;24.01565087
0.546533333;24.16104861
0.546566667;24.30429367
0.5466;24.44597986
0.546633333;24.58573525
0.546666667;24.72345714
0.5467;24.85893135
0.546733333;24.99229011
0.546766667;25.12336629
0.5468;25.25224251
0.546833333;25.37885606
0.546866667;25.50321243
0.5469;25.62548518
0.546933333;25.7448562
0.546966667;25.86164125
0.547;25.9764515
0.547033333;26.08983681
0.547066667;26.19979679
0.5471;26.30767668
0.547133333;26.41277879
0.547166667;26.51511492
0.5472;26.61594152
0.547233333;26.71451789
0.547266667;26.81044531
0.5473;26.90339979
0.547333333;26.99350901
0.547366667;27.08099225
0.5474;27.16654576
0.547433333;27.24974002
0.547466667;27.33014012
0.5475;27.40755305
0.547533333;27.4824846
0.547566667;27.55508645
0.5476;27.6250911
0.547633333;27.69284866
0.547666667;27.75800419
0.5477;27.81726753
0.547733333;27.88527781
0.547766667;27.94168274
0.5478;27.99232533
0.547833333;28.04462107
0.547866667;28.10457406
0.5479;28.15345188
0.547933333;28.19760626
0.547966667;28.2405618
0.548;28.2829908
0.548033333;28.32399141
0.548066667;28.36147496
0.5481;28.39609785
0.548133333;28.42814442
0.548166667;28.45846439
0.5482;28.48688629
0.548233333;28.51264092
0.548266667;28.53588343
0.5483;28.55711407
0.548333333;28.57580981
0.548366667;28.59123757
0.5484;28.6032601
0.548433333;28.61417364
0.548466667;28.6198997
0.5485;28.62505273
0.548533333;28.62926549
0.548566667;28.6314628
0.5486;28.62988443
0.548633333;28.62502513
0.548666667;28.61793553
0.5487;28.60917845
0.548733333;28.59697685
0.548766667;28.58000683
0.5488;28.56720434
0.548833333;28.54696129
0.548866667;28.52004503
0.5489;28.49102322
0.548933333;28.47082342
0.548966667;28.44013367
0.549;28.40561329
0.549033333;28.36845481
0.549066667;28.32932334
0.5491;28.28894682
0.549133333;28.24613078
0.549166667;28.19915843
0.5492;28.14893224
0.549233333;28.09677417
0.549266667;28.04164942
0.5493;27.98342317
0.549333333;27.9224208
0.549366667;27.85888816
0.5494;27.79312092
0.549433333;27.7253344
0.549466667;27.65471951
0.5495;27.58141295
0.549533333;27.50525151
0.549566667;27.42624595
0.5496;27.34417449
0.549633333;27.25838071
0.549666667;27.16883134
0.5497;27.07527119
0.549733333;26.97736707
0.549766667;26.87559678
0.5498;26.77168404
0.549833333;26.66820603
0.549866667;26.55907344
0.5499;26.43455819
0.549933333;26.31972977
0.549966667;26.20640412
0.55;26.08611261
0.550033333;25.96213484
0.550066667;25.83256787
0.5501;25.69871428
0.550133333;25.56154666
0.550166667;25.42106003
0.5502;25.27830741
0.550233333;25.13240471
0.550266667;24.98307367
0.5503;24.83056818
0.550333333;24.67457209
0.550366667;24.51452771
0.5504;24.35096205
0.550433333;24.18549494
0.550466667;24.01770259
0.5505;23.846712
0.550533333;23.66779674
0.550566667;23.48119028
0.5506;23.30966704
0.550633333;23.12313754
0.550666667;22.92534185
0.5507;22.71589792
0.550733333;22.4999447
0.550766667;22.27790914
0.5508;22.04995941
0.550833333;21.81459748
0.550866667;21.57207248
0.5509;21.3230398
0.550933333;21.06485597
0.550966667;20.81252099
0.551;20.54553011
0.551033333;20.27280877
0.551066667;19.99430098
0.5511;19.71008005
0.551133333;19.4210466
0.551166667;19.12668518
0.5512;18.82686635
0.551233333;18.52157172
0.551266667;18.21086804
0.5513;17.89477001
0.551333333;17.57330125
0.551366667;17.24619529
0.5514;16.9136157
0.551433333;16.57680952
0.551466667;16.23533611
0.5515;15.88826189
0.551533333;15.53533351
0.551566667;15.16992042
0.5516;14.79799481
0.551633333;14.41095187
0.551666667;14.01207635
0.5517;13.60581678
0.551733333;13.19141977
0.551766667;12.76879505
0.5518;12.33899044
0.551833333;11.90001196
0.551866667;11.45427261
0.5519;11.00325202
0.551933333;10.53893134
0.551966667;10.07386677
0.552;9.601499926
0.552033333;9.123321702
0.552066667;8.639147797
0.5521;8.148847882
0.552133333;7.652135078
0.552166667;7.150013629
0.5522;6.641833357
0.552233333;6.128072682
0.552266667;5.610714662
0.5523;5.088497489
0.552333333;4.561499811
0.552366667;4.034996876
0.5524;3.500948111
0.552433333;2.961608401
0.552466667;2.419263251
0.5525;1.871985696
0.552533333;1.308004768
0.552566667;0.734419602
0.5526;0.150927621
0.552633333;-0.441014835
0.552666667;-1.039722192
0.5527;-1.644318692
0.552733333;-2.255159483
0.552766667;-2.871743294
0.5528;-3.493144033
0.552833333;-4.118943123
0.552866667;-4.749280271
0.5529;-5.378444167
0.552933333;-6.015097741
0.552966667;-6.65346034
0.553;-7.291490741
0.553033333;-7.929355296
0.553066667;-8.567640118
0.5531;-9.208882912
0.553133333;-9.85187692
0.553166667;-10.49753518
0.5532;-11.14409108
0.553233333;-11.78937744
0.553266667;-12.43304587
0.5533;-13.07605418
0.553333333;-13.72000036
0.553366667;-14.35686653
0.5534;-14.9987863
0.553433333;-15.66326012
0.553466667;-16.2734991
0.5535;-16.90946387
0.553533333;-17.53525365
0.553566667;-18.15797929
0.5536;-18.76818408
0.553633333;-19.38771181
0.553666667;-20.00214335
0.5537;-20.61258543
0.553733333;-21.21886234
0.553766667;-21.82274004
0.5538;-22.42603942
0.553833333;-23.02333342
0.553866667;-23.61762058
0.5539;-24.2065078
0.553933333;-24.78802133
0.553966667;-25.36369316
0.554;-25.93417707
0.554033333;-26.51376195
0.554066667;-27.05574266
0.5541;-27.61165115
0.554133333;-28.1612505
0.554166667;-28.6957386
0.5542;-29.2219533
0.554233333;-29.74241362
0.554266667;-30.25777452
0.5543;-30.77047647
0.554333333;-31.27975656
0.554366667;-31.78463422
0.5544;-32.27858437
0.554433333;-32.76047383
0.554466667;-33.2348636
0.5545;-33.70537965
0.554533333;-34.16311617
0.554566667;-34.60640594
0.5546;-35.04371207
0.554633333;-35.47590285
0.554666667;-35.90499965
0.5547;-36.32693004
0.554733333;-36.74177044
0.554766667;-37.14930017
0.5548;-37.5478218
0.554833333;-37.93243543
0.554866667;-38.30678554
0.5549;-38.67274811
0.554933333;-39.03057411
0.554966667;-39.38327021
0.555;-39.72880468
0.555033333;-40.06871998
0.555066667;-40.39583749
0.5551;-40.71633203
0.555133333;-41.03378496
0.555166667;-41.33313788
0.5552;-41.62750908
0.555233333;-41.90641337
0.555266667;-42.17422778
0.5553;-42.43402965
0.555333333;-42.68565421
0.555366667;-42.92946171
0.5554;-43.16485576
0.555433333;-43.39126257
0.555466667;-43.6115689
0.5555;-43.82375986
0.555533333;-44.02737687
0.555566667;-44.22244257
0.5556;-44.40603135
0.555633333;-44.58247802
0.555666667;-44.76084557
0.5557;-44.9064133
0.555733333;-45.05674645
0.555766667;-45.20607929
0.5558;-45.32868546
0.555833333;-45.43221736
0.555866667;-45.54155754
0.5559;-45.65745531
0.555933333;-45.73263321
0.555966667;-45.80956619
0.556;-45.88128202
0.556033333;-45.94682992
0.556066667;-46.00465467
0.5561;-46.05130081
0.556133333;-46.08534779
0.556166667;-46.11471153
0.5562;-46.13809713
0.556233333;-46.14428896
0.556266667;-46.14618313
0.5563;-46.13649951
0.556333333;-46.11880348
0.556366667;-46.0930957
0.5564;-46.05859386
0.556433333;-46.01553262
0.556466667;-45.96726924
0.5565;-45.91195834
0.556533333;-45.84885877
0.556566667;-45.77995695
0.5566;-45.70290768
0.556633333;-45.61938234
0.556666667;-45.52430956
0.5567;-45.40420715
0.556733333;-45.28672139
0.556766667;-45.15407063
0.5568;-45.01791971
0.556833333;-44.87653597
0.556866667;-44.72635679
0.5569;-44.56773654
0.556933333;-44.40124351
0.556966667;-44.22980614
0.557;-44.05205208
0.557033333;-43.86833881
0.557066667;-43.67578867
0.5571;-43.47587404
0.557133333;-43.26645826
0.557166667;-43.04803574
0.5572;-42.82446987
0.557233333;-42.59075895
0.557266667;-42.3468384
0.5573;-42.09566293
0.557333333;-41.83850136
0.557366667;-41.57503672
0.5574;-41.30480452
0.557433333;-41.02779373
0.557466667;-40.74638095
0.5575;-40.45919055
0.557533333;-40.16535065
0.557566667;-39.86514787
0.5576;-39.55761794
0.557633333;-39.24329904
0.557666667;-38.92443675
0.5577;-38.60701907
0.557733333;-38.26768328
0.557766667;-37.93578088
0.5578;-37.58882748
0.557833333;-37.22888806
0.557866667;-36.86539048
0.5579;-36.49891975
0.557933333;-36.1276775
0.557966667;-35.75123882
0.558;-35.37196056
0.558033333;-34.98783553
0.558066667;-34.59828542
0.5581;-34.20516023
0.558133333;-33.8078501
0.558166667;-33.4045238
0.5582;-32.99173456
0.558233333;-32.57812732
0.558266667;-32.1624973
0.5583;-31.74895159
0.558333333;-31.32716059
0.558366667;-30.87216083
0.5584;-30.43989248
0.558433333;-30.01256096
0.558466667;-29.5722429
0.5585;-29.11163271
0.558533333;-28.64456372
0.558566667;-28.18184011
0.5586;-27.71871571
0.558633333;-27.25521076
0.558666667;-26.78982998
0.5587;-26.31726398
0.558733333;-25.841837
0.558766667;-25.36412349
0.5588;-24.8855968
0.558833333;-24.40540563
0.558866667;-23.92274589
0.5589;-23.43633311
0.558933333;-22.94714644
0.558966667;-22.45729708
0.559;-21.96409609
0.559033333;-21.46992149
0.559066667;-20.97966786
0.5591;-20.49183984
0.559133333;-19.98466852
0.559166667;-19.48474644
0.5592;-18.98055982
0.559233333;-18.47198059
0.559266667;-17.96258155
0.5593;-17.45688143
0.559333333;-16.9544954
0.559366667;-16.447695
0.5594;-15.93933099
0.559433333;-15.43074769
0.559466667;-14.92196272
0.5595;-14.41221928
0.559533333;-13.90176436
0.559566667;-13.39203212
0.5596;-12.88293081
0.559633333;-12.37400556
0.559666667;-11.86546881
0.5597;-11.35679687
0.559733333;-10.84949474
0.559766667;-10.34450654
0.5598;-9.841913412
0.559833333;-9.340498564
0.559866667;-8.831557894
0.5599;-8.32882138
0.559933333;-7.830404314
0.559966667;-7.331594417
0.56;-6.833414765
0.560033333;-6.337059996
0.560066667;-5.843436127
0.5601;-5.352501792
0.560133333;-4.863719985
0.560166667;-4.37743606
0.5602;-3.893855722
0.560233333;-3.413581033
0.560266667;-2.936273978
0.5603;-2.461377939
0.560333333;-1.989281653
0.560366667;-1.520883176
0.5604;-1.056653548
0.560433333;-0.596470404
0.560466667;-0.140321971
0.5605;0.311448056
0.560533333;0.757924525
0.560566667;1.198802687
0.5606;1.633743323
0.560633333;2.060052877
0.560666667;2.477125628
0.5607;2.892127442
0.560733333;3.305493858
0.560766667;3.717224426
0.5608;4.127297794
0.560833333;4.535242577
0.560866667;4.940290534
0.5609;5.342161829
0.560933333;5.741940677
0.560966667;6.140296551
0.561;6.535662689
0.561033333;6.927405088
0.561066667;7.316099426
0.5611;7.702601323
0.561133333;8.087409474
0.561166667;8.468723514
0.5612;8.846187735
0.561233333;9.21990207
0.561266667;9.590139886
0.5613;9.956484645
0.561333333;10.31932909
0.561366667;10.67843755
